Act.NeSiteId,Actual Ne SiteName,SourceNode,Latitude,Longitude
GTO183,SC Grapari Gorontalo,GPON01-D7-GTL-3,0.552259,123.058
GTO184,DMT ISAT TAPA,GPON04-D7-GTL-3,0.585329,123.072671
GTO185,MCR Telaga Indah,GPON04-D7-GTL-3,0.537906,123.068481
GTO186,PROTELINDO BULLIDE,GPON03-D7-GTL-3,0.53672,123.04956
GTO187,PROTELINDO BIAWAO (PROTELINDO LIMBA KOTA SELATAN),GPON04-D7-GTL-3,0.54052,123.05521
GTO188,DMT TINALOGA,GPON01-D7-GTL-3,0.56441,123.08937
GTO189,MC_MUTTATHOHIRIN,GPON05-D7-GTL-4,0.611152778,123.0836361
GTO190,Protelindo Lupoyo,GPON03-D7-GTL-3,0.57582,123.08273
GTO192,DMT Tineloayla,GPON03-D7-GTL-3,0.595935,123.079318
GTO193,DMT BULOTALANGI,GPON08-D7-GTL-4,0.590507,123.104659
GTO194,DMT BUNGOIME,GPON04-D7-GTL-3,0.57362,123.11373
GTO199,DMT Kompas Oluhuta,GPON08-D7-GTL-4,0.550219444,123.0969
GTO200,DMT TULADENGGI,GPON03-D7-GTL-3,0.559629,123.030381
GTO201,Taman Surya,GPON05-D7-GTL-4,0.55084,123.07828
GTO203,DMT Panggulo,GPON03-D7-GTL-3,0.52412,123.11272
GTO204,DMT Leato Selatan,GPON01-D7-GTL-3,0.49242,123.08066
GTO208,MCR Rambutan,GPON08-D7-GTL-4,0.56274,123.03883
GTO209,MCR PERUM ASPARAGA,GPON08-D7-GTL-4,0.56051,123.04046
GTO210,MCR SUDIRMAN MUDA,GPON03-D7-GTL-3,0.554009,123.05017
GTO212,TBG MCP WUMIALO,GPON03-D7-GTL-3,0.55582,123.04742
GTO213,DMT MCP BUGIS DUMBORAYA,GPON03-D7-GTL-3,0.52864,123.06106
GTO215,DMT MCP TUMBIHE,GPON03-D7-GTL-3,0.53839,123.08785
GTO216,TBG MCP HULONTHALANGI,GPON03-D7-GTL-3,0.52987,123.05416
GTO217,TBG MCP MATOLODULA,GPON03-D7-GTL-3,0.53675,123.0727
GTO218,TBG MCP LILUWO TENGAH,GPON03-D7-GTL-3,0.566074,123.054381
GTO219,HUANGOBOTU_2,GPON03-D7-GTL-3,0.58197,123.06344
GTO220,TBG MCP LILUWO TENGAH,GPON03-D7-GTL-3,0.56951,123.062528
GTO229,TBG MCP SMPN7 Gorontalo,GPON08-D7-GTL-4,0.54932,123.05499
GTO230,TBG ALOEISABOE,GPON08-D7-GTL-4,0.54092,123.07597
GTO232,Santika 2_DCS,GPON01-D7-GTL-3,0.561472,123.074222
ISM001,Isimu Telkom,GPON00-D7-ISM-3,0.648611111,122.8583056
ISM002,Limboto,GPON00-D7-LBT-3,0.6283,122.982
ISM003,Telaga,GPON01-D7-GTL-3,0.611082,123.024
ISM004,Yosonegoro,GPON00-D7-ISM-3,0.640277778,122.9261111
ISM005,Paguyaman,GPON01-D7-ISM-3PGY,0.688556,122.597
ISM006,Kwandang,GPON00-D7-KWD-3,0.829021,122.917607
ISM007,BatuDaa,GPON00-D7-KWD-3,0.762278,122.85048
ISM008,Atingola,GPON01-D7-KWD-4,0.91724,123.13567
ISM009,PELABUHAN ANGGREK,GPON03-D7-KWD-3IGT,0.852277778,122.7649722
ISM010,Payunga$ISM010MW1,GPON00-D7-ISM-3,0.565194444,122.9491111
ISM011,BONTULA,GPON03-D7-ISM-4,0.705555556,122.8250833
ISM012,TANJUNG KARANG,GPON02-D7-KWD-4GTM,0.94125,122.9971389
ISM013,POLATO,L2-D7-ISM013,0.914583333,122.95125
ISM014,Tumba,GPON00-D7-ISM-3,0.6605,122.759
ISM015,Repeater Kayu Bulan ONT 3,GPON00-D7-ISM-3,0.501861,122.975167
ISM017,KAYU BULAN,GPON08-D7-GTL-4,0.501861,122.975167
ISM018,Deme,L2-D7-ISM018,0.967666667,122.5468611
ISM019,Sumalata,L2SW-D7-ISM019,0.992194444,122.3975278
ISM020,Parungi,GPON01-D7-ISM-3,0.6319,122.6383889
ISM021,Bongomeme,GPON00-D7-ISM-3,0.604666667,122.8842222
ISM022,Toulinggula,ME-D7-TGL,1.023,122.1509444
ISM023,REPEATER_KASIA,L2SW-D7-TSEL-ISM023,0.996111111,122.3356667
ISM025,Telaga 2,GPON04-D7-GTL-3,0.588944444,123.0245556
ISM026,DUMODOLO,GPON02-D7-KWD-4GTM,0.92252,123.05101
ISM027,Dambalo,GPON00-D7-KWD-3,0.860361,122.926
ISM028,TBG BUHU TIBAWA,GPON03-D7-ISM-4,0.71295,122.8567
ISM029,ATINGOLA 2,GPON01-D7-KWD-4,0.9126,123.10802
ISM030,Padengo,GPON00-D7-ISM-3,0.642527778,122.8917222
ISM032,TBG_IAIN_SULTAN_AMAI,GPON01-D7-LBT-4,0.646894,122.971753
ISM034,MOHIYOLO,GPON06-D7-ISM-4ASP,0.77639,122.44274
ISM035,Tolongio,GPON00-D7-KWD-3,0.808388889,122.8223889
ISM036,TOBANGO,GPON00-D7-ISM-3,0.58197,122.92434
ISM037,Batudaa 2,GPON01-D7-GTL-3,0.5529,122.9849
ISM039,DMT Boliyohuto,GPON01-D7-ISM-3,0.66041,122.62019
ISM040,Dutulanaa,GPON00-D7-LBT-3,0.63781,122.99248
ISM041,SKP Luhu,GPON03-D7-GTL-3,0.592777778,123.0410833
ISM042,DMT Telaga Biru,GPON04-D7-GTL-3,0.598666667,123.0324444
ISM043,DMT Ulapato,GPON00-D7-LBT-3,0.62022,123.03444
ISM044,DMT Limboto City,GPON00-D7-LBT-3,0.626083333,122.9927222
ISM045,DMT Limboto 4,GPON00-D7-LBT-3,0.6225,122.9713611
ISM046,DMT Tunggulo,GPON00-D7-LBT-3,0.624555556,122.9416111
ISM047,DMT Padengo 2,GPON00-D7-ISM-3,0.640611111,122.9079444
ISM048,DMT Paris,GPON01-D7-ISM-3PGY,0.700194444,122.6446389
ISM049,SKP IMANA,GPON02-D7-KWD-4GTM,0.907166667,123.0848056
ISM050,SKP Kwandang,GPON00-D7-KWD-3,0.840611111,122.9144722
ISM051,DMT Malingkapoto,GPON00-D7-KWD-3,0.78645,122.86694
ISM052,TBG Daenaa,GPON03-D7-ISM-4,0.660115,122.923298
ISM053,MW1_TBG Pelabuhan Gentuma,GPON02-D7-KWD-4GTM,0.92939,123.03632
ISM055,TBG Bulalo,GPON00-D7-KWD-3,0.814579,122.897341
ISM056,TBG Labanu,GPON00-D7-KWD-3,0.740963,122.84459
ISM057,DMT Satria Mootilango,GPON05-D7-ISM-4PRS,0.718072,122.673969
ISM058,DMT Buluwatu,L2SW-D7-TSEL-ISM058,0.951271,122.590987
ISM061,DMT Toulinggula Tengah,ME-D7-TGL,1.01254,122.17496
ISM063,Bongohulawa,GPON00-D7-ISM-3,0.59449,122.84209
ISM064,SIMPANG TIGA,GPON00-D7-KWD-3,0.882555556,122.9457778
ISM065,Protelindo Tangkobu,GPON02-D7-ISM-3WGH,0.62575,122.59628
ISM066,TBG Limehe Barat,GPON03-D7-ISM-4,0.62581398,122.9054041
ISM067,DMT Batumoputih,GPON00-D7-ISM-3,0.6816,122.8539
ISM068,DMT DATAHU,GPON03-D7-ISM-4,0.67716,122.79921
ISM073,Protelindo Telaga Tuladenggi,GPON00-D7-LBT-3,0.603,123.02902
ISM074,Protelindo Pentadio Timur,GPON00-D7-LBT-3,0.63305,122.97758
ISM075,Protelindo Ulapato Sentral,GPON00-D7-LBT-3,0.62415,122.98209
ISM076,PROTELINDO PONTOLO,GPON03-D7-KWD-4,0.882711111,122.9606389
ISM077,Protelindo Rumah bandeng,GPON01-D7-GTL-3,0.52816,123.05659
ISM078,Protelindo Kota utara buhu,GPON01-D7-GTL-3,0.577548,123.051743
ISM079,TBG HUTABOHO,GPON00-D7-ISM-3,0.62069,122.91539
ISM080,TBG BAKTI,GPON03-D7-ISM-4,0.635669807,122.7485321
ISM081,TBG Bongomeme,GPON00-D7-ISM-3,0.6237,122.89003
ISM083,TBG Kwandang irigasi,GPON00-D7-KWD-3,0.8013,122.9221
ISM084,TBG Merpatiling3,GPON00-D7-LBT-3,0.6535,123.0029
ISM085,TBG Ulapato A,GPON00-D7-LBT-3,0.6185,122.97885
ISM087,TBG ISIMU SELATAN,GPON00-D7-ISM-3,0.66668,122.8523
ISM107,STP Talumopatu,GPON00-D7-LBT-3,0.62618,122.988
ISM114,DMT ISAT PAYANGA,GPON00-D7-LBT-3,0.61306296,123.0169318
ISM115,DMT LIMBOTO BARAT,GPON00-D7-LBT-3,0.635362071,122.94777
ISM116,MC Hunggaluwa,GPON00-D7-LBT-3,0.547034,123.077135
ISM118,DMT Hutuo Limboto,GPON01-D7-LBT-4,0.625606,122.999751
ISM119,MC Hepuhulawa,GPON00-D7-LBT-3,0.63095,122.982
ISM120,DMT TANGGELA,GPON02-D7-TLG-4,0.57525,123.03505
ISM121,TBG Isimu,GPON03-D7-ISM-4,0.6448198,122.87437
ISM122,DMT TOLOTIO,GPON03-D7-ISM-4,0.64976835,122.8444015
ISM123,DMT Bongomeme,GPON00-D7-ISM-3,0.60152,122.86402
ISM124,TBG BUATA,GPON01-D7-KWD-4ATG,0.868827,123.157173
ISM125,PROTELINDO HEPUHULAWA,GPON00-D7-LBT-3,0.6342,122.9872
ISM126,DMT Huntu Batudaa,GPON00-D7-ISM-3,0.55643,122.964941
ISM127,STP Sudirman Limboto,GPON00-D7-LBT-3,0.626847,122.976513
ISM128,Airport Gorontalo,GPON00-D7-ISM-3,0.64042,122.84472
ISM129,DMT TIBAWA,GPON03-D7-ISM-4,0.6580818,122.85402
ISM130,DMT HIPPY HULAWA,GPON02-D7-TLG-4,0.58375,123.0439
ISM131,MC WAHAB LIMBOTO CR fr DMT Panggulo/ZTE New146_Nor,GPON00-D7-LBT-3,0.60672,123.02877
ISM132,MC HUWALA,GPON02-D7-TLG-4,0.581679,123.045891
ISM135,MC Kayu Bulan,GPON00-D7-LBT-3,0.6283,122.985
ISM136,DMT TUALANGO,GPON08-D7-GTL-4,0.549079937,123.0215534
ISM139,DMT BIYONGA,GPON00-D7-LBT-3,0.6602,122.9852
ISM143,DMT MAKMUR ABADI,GPON01-D7-ISM-3,0.69875,122.56275
ISM147,MC Telaga Biru,GPON00-D7-LBT-3,0.619096,123.012877
ISM150,DMT PLTU ANGGREK,GPON03-D7-KWD-3IGT,0.85712,122.7852
ISM151,MARGO MULYO,GPON01-D7-ISM-3,0.67582,122.63532
ISM166,DMT_BULIA_TELAGA,GPON02-D7-TLG-4,0.57954,123.04232
ISM168,PST MCP Mongolato,GPON04-D7-GTL-3,0.59095,123.03647
ISM169,DMT BAKTI,GPON03-D7-ISM-4,0.60186,121.766483
ISM170,DMT TOHUPO,GPON03-D7-ISM-4,0.56512,122.85298
ISM171,DMT Pilomonu,GPON05-D7-ISM-4PRS,0.73292,122.61462
ISM185,TBG Pelabuhan Kwandang,GPON00-D7-KWD-3,0.850373,122.905248
ISM189,DMT KARYA MUKTI,GPON05-D7-ISM-4PRS,0.69713,122.67652
ISM195,POSSO,GPON03-D7-KWD-4,0.81562,122.9147
ISM197,BULONTIO TIMUR,L2SW-D7-ISM019,0.97809,122.4252
ISM198,BOAxxx,GPON01-D7-ISM-3PGY,0.747196,122.505176
ISM205,DMT Motilango,GPON03-D7-KWD-3IGT,0.78368,122.82186
ISM209,TBG KARYA INDAH,GPON06-D7-ISM-4ASP,0.77103,122.48223
ISM210,DMT Tamaila,GPON01-D7-ISM-3PGY,0.74072,122.54519
ISM211,DMT SIDOMULYO BOLIYOHUTO,GPON09-D7-ISM-4BUM,0.645843,122.617633
KNL003,TBG_Korolama,GPON00-D7-KOL-4,-2.01381,121.33241
KNL004,Permanenisasi_COI372-Bahoue,GPON00-D7-KOL-4,-1.97025,121.34064
KNL005,Hillcon Jaya Sakti,L2SW-D7-MRW015,-2.096257,121.456185
KNL006,TBG Moroles Morowali,L2-D7-MRW057,-2.160303,121.48699
KWA001,DMT LEBOTO,GPON03-D7-KWD-4,0.80649,122.88055
KWA006,Tolingula Pantai (Umu),GPON05-D7-KWD-4TOL,1.017585,122.208867
LWK001,LuwukBanggai_MW,ME-D7-LWK,-0.954309,122.788881
LWK002,Toili,L2SW-D7-LWK002,-1.462305556,122.3464444
LWK004,BATUILUWUK,L2SW-D7-LWK004,-1.29158,122.547566
LWK005,KINTOM,GPON03-D7-LWU-3BBG,-1.135,122.7019444
LWK006,TONGKIAN,GPON02-D7-LWU-3BTI,-1.23461,122.62901
LWK007,DMT-Hanga_Hanga,GPON04-D7-LWU-4,-0.9603,122.7769
LWK008,Bunta,GPON02-D7-BUT-4,-0.832762,122.163352
LWK009,Tangeban,SW-D7-HONDUHON-4,-0.84991,123.15631
LWK010,PertaminaLuwuk_MW,ME-D7-LWK,-0.933777778,122.8191944
LWK011,PAGIMANA,GPON00-D7-PGM-5,-0.794722222,122.6533333
LWK012,Makapa,SW-D7-TSEL-LWK012-4,-1.546666667,122.2197222
LWK013,Simpong_MW,SW-D7-LWK013-4,-0.966035,122.78194
LWK014,POH,GPON01-D7-PGM-4,-0.767222222,122.8488889
LWK015,Banubuang/Bonebai,SW-D7-TSEL-LWK012-4,-1.567694444,122.1581111
LWK016,ABASON,GPON01-D7-PGM-4,-0.761666667,122.4602778
LWK017,TANOMEA,GPON06-D7-LWU-4BGA,-0.791388889,122.9241667
LWK018,Tanjung_Batu,L2SW-D7-LWK018,-1.61521,122.08401
LWK019,LAMALA,L2SW-D7-LWK019,-0.90525,123.1400278
LWK020,Balantak,L2SW-D7-LWK019,-0.886083333,123.3901389
LWK021,Bualemo,L2SW-D7-LWK021,-0.5785,123.1413889
LWK022,Honduhon,SW-D7-HONDUHON-4,-0.864916667,123.0182778
LWK023,TBG-Sentra_Timur,GPON10-D7-LWU-4,-1.46956,122.36286
LWK024,TOMEANG,GPON01-D7-BUT-4,-0.931673,122.144432
LWK026,DMT_BTN_Kilongan,GPON04-D7-LWU-4,-0.9189,122.84468
LWK027,Kintom_Manyula,GPON011-D7-LWU-4KIN,-1.172805,122.634638
LWK028,Repeater _Komponyu,L2SW-D7-LWK028,-0.7919,122.2052
LWK029,TBG Piondo,GPON10-D7-LWU-4,-1.45386,122.24728
LWK034,Tombos,L2SW-D7-LWK019,-0.9507,123.3906
LWK035,Talaka,GPON01-D7-BUT-4,-0.847251,122.168095
LWK037,Maahas_MW,GPON01-D7-LWU-3,-1.000854,122.797995
LWK038,IPI_DCS,GPON10-D7-BKU-4,-2.506156,121.945717
LWK044,Bunga,GPON06-D7-LWU-4BGA,-0.918010501,122.9086784
LWK045,Longkoga,L2SW-D7-LWK045,-0.582976,123.080283
LWK047,Kilongan2_MW,GPON00-D7-LWU-5,-0.926416667,122.8438611
LWK048,TBG_Moilong,GPON10-D7-LWU-4,-1.443818,122.409326
LWK049,Nambo,GPON03-D7-LWU-3BBG,-1.07549,122.7351
LWK051,TBG_Kamiwangi,SW-D7-TSEL-LWK012-4,-1.555914,122.259134
LWK052,STP_Mekar_Kencana,L2SW-D7-LWK002,-1.453907,122.314467
LWK053,STP_Nuhon,GPON01-D7-BUT-4,-0.89244,122.15889
LWK056,TBG-Bantayan,GPON08-D7-LWU-4HDN,-0.844833,123.068
LWK059,DMT ISAT Arga Kencana,L2SW-D7-LWK004,-1.414055,122.381347
LWK060,DMT_Lobu,GPON01-D7-PGM-4,-0.784862027,122.6334191
LWK061,DMT Uso,L2SW-D7-LWK004,-1.256532,122.572763
LWK065,DeltacomselSimpong_MW,GPON00-D7-LWU-5,-0.97266,122.78537
LWK066,DMT XL Lumu,GPON09-D7-LWU-4,-0.98654,122.79039
LWK067,DMT AIRPORT LWK,GPON03-D7-LWU-3BBG,-1.037,122.76924
LWK068,DMT Tangkian,GPON011-D7-LWU-4KIN,-1.19982,122.62833
LWK069,lwk069,GPON02-D7-LWU-3BTI,-1.34209,122.4706
LWK070,DMT Sinorang Isat,L2SW-D7-LWK004,-1.3755,122.4368
LWK071,Saribuana,L2SW-D7-LWK002,-1.51713,122.31458
LWK072,DMT_Tikupon,L2SW-D7-LWK017,-0.67083,122.83665
LWK073,Deltacomsel_Balingara,GPON03-D7-APN-4UET,-0.9661,121.797
LWK075,Protelindo Makarti Toili,GPON12-D7-LWU-4MPK,-1.51041,122.22151
LWK076,DMT_Girimulya,L2SW-D7-LWK018,-1.649121,121.928034
LWK078,DMT Padungnyo,GPON03-D7-LWU-3BBG,-1.103284,122.718304
LWK080,Deltacomsel Lontos Luwuk,GPON08-D7-LWU-4HDN,-0.881151,122.975512
LWK083,TBG TOLISU,GPON10-D7-LWU-4,-1.436361111,122.2828333
LWK084,HOTELESTRELLA,GPON01-D7-LWU-3,-0.997978,122.793751
LWK085,Protelindo_Kilongan,GPON09-D7-LWU-4,-0.93498,122.80811
LWK086,Protelindo Luwuk Nipa,L2SW-D7-LWK019,-0.95255,123.16796
LWK087,Protelindo_luwuk_Balantang,GPON02-D7-LWU-3BTI,-1.2789,122.55825
LWK088,TBG BUNGIN TIMUR,GPON01-D7-LWU-3,-0.931822,122.82506
LWK090,GlobalElektronik_MW,GPON00-D7-LWU-5,-0.94769,122.79265
LWK091,IstanaResto_MW,GPON01-D7-LWU-3,-0.966,122.79
LWK092,HotelIstana_MW,GPON01-D7-LWU-3,-0.99016,122.7909
LWK094,HotelRosalina_MW,GPON01-D7-LWU-3,-0.95668,122.79347
LWK097,PercetakanSurya_MW,GPON00-D7-LWU-5,-0.94333,122.7968
LWK098,GeraiHaloLuwuk_MW,GPON01-D7-LWU-3,-0.951809,122.79172
LWK099,BankMuamalat_MW,GPON00-D7-LWU-5,-0.95975,122.79145
LWK100,HappyPuppy_MW,GPON01-D7-LWU-3,-0.981,122.786944
LWK121,MC AHMAD YANI LUWUK,GPON01-D7-LWU-3,-0.948,122.795694
LWK122,MC SAMRATULANGI LUWUK,GPON01-D7-LWU-3,-0.94556,122.79831
LWK125,TBG_SEMBAKUNG_KAYOWA,GPON02-D7-LWU-3BTI,-1.32155,122.50565
LWK126,TBG_Toili_Minakarya,GPON10-D7-LWU-4,-1.462288889,122.3766389
LWK127,CMI_KILONGAN,GPON04-D7-LWU-4,-0.92001,122.8605
LWK128,KERATONLUWUK,GPON01-D7-LWU-3,-0.96049,122.7871
LWK130,MC BTN PEPABRI LUWUK,GPON01-D7-LWU-3,-0.9583,122.7859
LWK131,MC DANAU POSO LUWUK,GPON01-D7-LWU-3,-0.9451,122.7953
LWK132,MC GUNUNG COLO,GPON01-D7-LWU-3,-0.940556,122.791972
LWK134,TBG_Beringin_Jaya,GPON01-D7-BUT-4,-0.875869444,122.2238611
LWK137,CMI NAMBO PADANG,GPON03-D7-LWU-3BBG,-1.08874,122.72545
LWK138,STP_Pakowa,GPON01-D7-PGM-4,-0.784862027,122.6334191
LWK139,CMI_Tirta_Toili,L2SW-D7-LWK002,-1.47224,122.3291
LWK140,TBG_Toili_Kencana,GPON10-D7-LWU-4,-1.45037,122.3401
LWK142,MC KOMPO,GPON01-D7-LWU-3,-0.967885,122.78684
LWK143,MC_SAHUNA,GPON01-D7-LWU-3,-0.94013,122.7986
LWK144,AgusSalim,GPON01-D7-LWU-3,-0.95069,122.7879
LWK147,STP_LUWUK_KILONGAN,GPON09-D7-LWU-4,-0.93859,122.81479
LWK148,AMIKNURMAL,GPON01-D7-LWU-3,-0.947998,122.79072
LWK150,Singkoyo-TBG,GPON10-D7-LWU-4,-1.397016,122.295026
LWK152,MCP Kompo Luwuk,GPON04-D7-LWU-4,-0.96861,122.7831
LWK153,DMT BUKIT HALIMUN LUWUK,GPON00-D7-LWU-5,-0.9962,122.78673
LWK160,PST_MCP_Soho,GPON04-D7-LWU-4,-0.94452,122.79045
LWK162,DMT_ISAT_Kayutanyo,GPON08-D7-LWU-4HDN,-0.897472222,123.0094444
LWK167,DMT_Lambangan,GPON01-D7-PGM-4,-0.807155,122.673554
LWK169,DMT_Mailong,GPON10-D7-LWU-4,-1.446419,122.412492
LWK172,PT.PAU,L2-D7-PAU_1,-1.239998,122.61259
LWK173,TBG Saiti,GPON01-D7-BUT-4,-0.93914,122.20823
LWK176,Purwo_Agung,GPON07-D7-LWU-4TGB,-0.833633,123.121811
LWK179,Cendanapura,GPON10-D7-LWU-4,-1.42713,122.35663
LWK181,TBG_Mekar_Jaya,SW-D7-TSEL-LWK012-4,-1.57366,122.19529
LWK184,DMT_Lembah_Tompotika,L2SW-D7-LWK045,-0.595788,123.050102
LWK195,Gonohop,GPON01-D7-BUT-4,-0.910393,122.264306
LWK198,DMT_Samadoya,GPON011-D7-LWU-4KIN,-1.15155,122.66282
LWK212,DMT_Non3T_Tuntung,L2SW-D7-LWK028,-0.79264,122.2994
LWK220,DMT_Non3T_Longkoga_Tim,L2SW-D7-LWK045,-0.57539,123.10952
LWK221,DMT Non 3T Kadodi,GPON01-D7-PGM-4,-0.79143,122.49518
LWK230,Molowagu,GPON09-D7-LWU-4,-0.95501,122.78378
LWK231,TBG_Sumber_Harjo,GPON10-D7-LWU-4,-1.440643,122.393453
LWK237,Pertamina Sinoro,SW01-CUST-JOB,-1.379049,122.477826
MRA001,STO Marisa,GPON00-D7-MRA-3,0.467777778,121.9372222
MRA002,Paguat,GPON00-D7-MRA-3,0.479444444,122.0825
MRA003,LEMITO,GPON05-D7-MRA-4LMT,0.54594,121.573
MRA004,MARISA,GPON00-D7-MRA-3,0.455611111,121.9373056
MRA006,Randangan,GPON03-D7-MRA-3,0.536015,121.815702
MRA008,Patilangio,GPON00-D7-MRA-3,0.502417,121.871
MRA010,RSUD POHUATO,GPON06-D7-MRA-4,0.477897,121.947242
MRA011,DUDEWULO,GPON08-D7-MRS-4DDW,0.49381,121.41075
MRA013,DMT KENARI,GPON04-D7-MRA-4PAG,0.47691,122.01439
MRA014,DMT Libuo,GPON04-D7-MRA-4PAG,0.47691,122.01439
MRA015,TBG Paguat,GPON04-D7-MRA-4PAG,0.499666667,122.0711111
MRA016,DMT Pohuwato,GPON00-D7-MRA-3,0.458861111,121.9496389
MRA017,DMT Buntulia Jaya,GPON00-D7-MRA-3,0.478055556,121.9329167
MRA019,DMT POPAYATO,GPON05-D7-MRA-4MLT,0.51318,121.474811
MRA021,DMT Pelambane,GPON03-D7-MRA-3RAN,0.53491,121.7471
MRA022,TBG Banuroja,GPON03-D7-MRA-3RAN,0.54979,121.78994
MRA023,TBG BUTUNGALE,GPON08-D7-MRS-4DDW,0.511673,121.413076
MRA026,TBG MOLAMAHU,GPON06-D7-MRA-4,0.50035,121.89989
MRA029,Buntulia Utara, GPON06-D7-MRA-4,0.500272,121.934131
MRA032,DMT ISAT PAGUAT,GPON04-D7-MRA-4,0.491158333,122.0754917
MRA046,TBG LOUNDON,GPON05-D7-MRA-4LMT,0.53698,121.48682
MRA049,Buntulia Utara,GPON06-D7-MRA-4,0.500113,121.934433
MRA054,DMT Suka Makmur,GPON03-D7-MRA-3RAN,0.531333,121.850047
MRA055,TBG ILO HELUMA,GPON03-D7-MRA-3RAN,0.546645,121.869332
MRA056,TBG kampung Bajo Torisiaje,GPON08-D7-MRS-4DDW,0.483827,121.439463
MRA057,TBG Perkantoran Marisa,GPON00-D7-MRA-3,0.46551,121.94619
MRW001,KOLONODALE,GPON00-D7-KOL-4,-1.97961,121.33649
MRW002,BUNGKU,PRTENG-SW-D7-BUNGKU,-2.546138889,121.97
MRW003,BAHONSUAI,L2SW-D7-MRW003,-2.220603527,121.7349411
MRW005,Tompira,L2-D7-MRW057,-2.0461,121.367
MRW006,Laantula Jaya,L2SW-D7-MRW003,-2.216228,121.621306
MRW007,Beteleme,L2-D7-MRW031,-2.15697,121.277305
MRW008,Wosi,PRTENG-SW-D7-BUNGKU,-2.352778,121.846513
MRW011,G$Mamosalato,L2SW-D7-LWK018,-1.634347,121.975498
MRW012,MRW012-Permanenisasi_COI396-Onepute,GPON06-D7-BKU-4BHT,-2.730589,122.008622
MRW013,PTI_Pasar_Bahodopi_Marsel,GPON09-D7-BKU-4FAT,-2.789816,122.11576
MRW014,Korowou,L2-D7-MRW031,-2.111226644,121.3562466
MRW015,Bungkin_Timbe,L2-D7-MRW057,-2.07452778,121.4439167
MRW016,BAHODOPI,L2SW-D7-MRW046,-2.79555192,122.1293139
MRW017,Bumi_raya,L2SW-D7-MRW003,-2.232472,121.674056
MRW019,Ungkaya(Adaut),L2-D7-MRW057,-2.214389985,121.5704735
MRW021,TBG_Keurea,GPON09-D7-BKU-4FAT,-2.799952,122.13288
MRW022,Kantor_Bupati_Morowali,GPON10-D7-BKU-4,-2.481664,121.938724
MRW023,Limbo_Makmur,L2SW-D7-MRW003,-2.2545,121.6844444
MRW024,BENTE,GPON10-D7-BKU-4,-2.490674,121.939043
MRW028,DMT_Atananga,L2SW-D7-MRW003,-2.217528,121.700833
MRW030,TBG Tompira 2,L2-D7-MRW031,-2.075149547,121.3932055
MRW031,TBG_Tinompo,L2-D7-MRW031,-2.133352534,121.2855327
MRW032,TBG Lembo,L2-D7-MRW031,-2.18118,121.30096
MRW033,TBG_LANONA,GPON10-D7-BKU-4,-2.417064,121.886029
MRW034,TBG_Matansalah,GPON10-D7-BKU-4,-2.527923,121.959637
MRW035,TBG_TOFUTI,GPON10-D7-BKU-4,-2.556793,121.975884
MRW036,TBG Pasar Emea,L2SW-D7-MRW003,-2.2185,121.601
MRW038,DMT_Lembon_Tonara,L2SW-D7-PSO013,-1.94154,120.92843
MRW039,DMT_Taliwa,L2SW-D7-PSO013,-1.96723,120.98561
MRW043,DMT Dolupo karya,L2SW-D7-MRW031,-2.28702,121.28993
MRW044,DMT_Bahomoleo,GPON10-D7-BKU-4,-2.456016,121.914207
MRW045,Bahomoteve,L2SW-D7-MRW045,-2.726415,122.020508
